名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
石井優希,12,久光製薬スプリングス,6,8,84,32,5,38.1,32.1,5,3,0,3,23,0,3,10,64,46,0,60.0,4.0,0.4,7.6,71.9
石井里沙,01,デンソーエアリービーズ,5,27,229,62,16,27.1,20.1,0,0,0,3,74,2,4,29,171,102,0,,2.3,0.1,11.1,59.6
石井里沙,02,デンソーエアリービーズ,5,27,169,45,10,26.6,20.7,4,1,1,5,100,3,6,38,185,119,0,25.0,1.7,0.2,11.0,64.3
石井里沙,11,デンソーエアリービーズ,5,18,92,21,2,22.8,20.7,9,2,0,6,64,2,0,20,165,98,0,22.2,1.2,0.3,10.9,59.4
石井里沙,12,デンソーエアリービーズ,5,8,72,23,6,31.9,23.6,0,0,0,4,21,0,0,6,67,44,0,,2.9,0.5,7.1,65.7
石橋里紗,01,久光製薬スプリングス,23,8,0,0,0,,,0,0,0,0,11,1,0,3,0,0,0,,0.0,0.0,15.9,
石橋里紗,02,久光製薬スプリングス,23,12,43,17,0,39.5,39.5,0,0,0,0,23,0,5,10,4,3,0,,1.4,0.0,5.4,75.0
石橋里紗,11,久光製薬スプリングス,23,12,0,0,0,,,0,0,0,0,22,1,3,8,0,0,0,,0.0,0.0,10.2,
石橋里紗,12,久光製薬スプリングス,23,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
石田小枝,01,日立リヴァーレ,13,9,0,0,0,,,0,0,0,0,13,0,1,5,1,1,0,,0.0,0.0,7.7,100.0
石田小枝,02,日立リヴァーレ,13,14,0,0,0,,,0,0,0,0,21,1,2,6,0,0,0,,0.0,0.0,9.5,
石田小枝,11,日立リヴァーレ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
石田小枝,12,日立リヴァーレ,13,1,0,0,0,,,0,0,0,0,3,0,0,3,0,0,0,,0.0,0.0,25.0,
秋山美幸,01,NECレッドロケッツ,7,22,3,2,0,66.7,66.7,0,0,0,1,35,1,2,7,0,0,0,,0.1,0.0,6.4,
秋山美幸,02,NECレッドロケッツ,7,23,5,4,0,80.0,80.0,0,0,0,2,54,0,1,14,0,0,0,,0.2,0.1,6.0,
秋山美幸,11,NECレッドロケッツ,7,5,2,1,0,50.0,50.0,0,0,0,0,7,0,1,1,0,0,0,,0.2,0.0,0.0,
秋山美幸,12,NECレッドロケッツ,7,4,1,1,0,100.0,100.0,0,0,0,2,6,0,0,0,0,0,0,,0.2,0.5,0.0,
竹内あか里,11,トヨタ車体クインシーズ,11,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
竹内彩,01,トヨタ車体クインシーズ,17,9,61,21,3,34.4,29.5,10,1,2,0,23,1,1,3,25,16,0,10.0,2.3,0.0,6.5,64.0
竹内彩,02,トヨタ車体クインシーズ,17,17,105,33,6,31.4,25.7,3,0,0,2,31,3,2,6,19,16,0,0.0,1.9,0.1,12.9,84.2
竹内彩,11,トヨタ車体クインシーズ,17,12,56,15,2,26.8,23.2,0,0,0,0,8,1,0,1,2,1,0,,1.2,0.0,15.6,50.0
竹内彩,12,トヨタ車体クインシーズ,17,6,33,13,2,39.4,33.3,1,1,0,1,11,0,1,4,6,5,0,100.0,2.2,0.2,6.8,83.3
竹田江里,01,埼玉上尾メディックス,5,4,0,0,0,,,0,0,0,0,9,0,2,6,0,0,0,,0.0,0.0,11.1,
竹田江里,02,埼玉上尾メディックス,5,3,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,,0.0,0.0,16.7,
竹田江里,11,埼玉上尾メディックス,5,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
竹田沙希,01,トヨタ車体クインシーズ,1,29,239,77,9,32.2,28.5,12,0,1,5,80,2,1,24,181,124,0,0.0,2.7,0.2,9.7,68.5
竹田沙希,02,トヨタ車体クインシーズ,1,19,185,56,9,30.3,25.4,3,0,0,7,50,0,1,18,132,101,0,0.0,2.9,0.4,8.5,76.5
竹田沙希,11,トヨタ車体クインシーズ,1,17,166,53,10,31.9,25.9,1,1,0,5,65,0,1,30,138,86,0,100.0,3.1,0.3,11.2,62.3
竹田沙希,12,トヨタ車体クインシーズ,1,8,85,26,3,30.6,27.1,1,0,0,5,25,0,0,8,66,45,0,0.0,3.2,0.6,8.0,68.2
筒井さやか,01,久光製薬スプリングス,20,28,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
筒井さやか,02,久光製薬スプリングス,20,23,0,0,0,,,0,0,0,0,0,0,0,0,36,26,0,,0.0,0.0,,72.2
筒井さやか,11,久光製薬スプリングス,20,21,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
筒井さやか,12,久光製薬スプリングス,20,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
細川絢加,01,日立リヴァーレ,1,11,3,2,0,66.7,66.7,0,0,0,0,7,0,0,2,0,0,0,,0.2,0.0,7.1,
細川絢加,02,日立リヴァーレ,1,5,5,5,0,100.0,100.0,0,0,0,0,12,0,0,2,2,0,0,,1.0,0.0,4.2,0.0
細川絢加,11,日立リヴァーレ,1,8,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
細川絢加,12,日立リヴァーレ,1,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
荒木夕貴,01,埼玉上尾メディックス,19,23,157,39,12,24.8,17.2,8,0,1,7,78,3,2,32,93,60,0,0.0,1.7,0.3,13.5,64.5
荒木夕貴,02,埼玉上尾メディックス,19,23,171,55,10,32.2,26.3,12,2,2,7,78,1,4,27,161,93,0,16.7,2.4,0.3,8.7,57.8
荒木夕貴,11,埼玉上尾メディックス,19,9,49,15,4,30.6,22.4,4,0,0,1,19,1,1,6,44,22,0,0.0,1.7,0.1,11.8,50.0
荒木夕貴,12,埼玉上尾メディックス,19,3,7,1,0,14.3,14.3,0,0,0,0,1,0,0,1,2,1,0,,0.3,0.0,25.0,50.0
荒木絵里香,01,埼玉上尾メディックス,12,28,151,62,5,41.1,37.7,0,0,0,25,87,3,9,26,8,5,0,,2.2,0.9,8.3,62.5
荒木絵里香,02,埼玉上尾メディックス,12,25,142,64,7,45.1,40.1,0,0,0,17,89,7,2,37,20,10,0,,2.6,0.7,17.7,50.0
荒木絵里香,11,埼玉上尾メディックス,12,14,69,35,3,50.7,46.4,0,0,0,14,47,4,1,13,5,3,0,,2.5,1.0,14.9,60.0
荒木絵里香,12,埼玉上尾メディックス,12,9,38,20,3,52.6,44.7,0,0,0,5,36,2,1,10,3,2,0,,2.2,0.6,11.8,66.7
藤原亜紀,01,トヨタ車体クインシーズ,14,7,43,17,4,39.5,30.2,11,4,1,0,14,1,0,3,17,12,0,36.4,2.4,0.0,12.5,70.6
藤原亜紀,02,トヨタ車体クインシーズ,14,12,84,25,5,29.8,23.8,5,2,0,0,16,0,1,4,17,10,0,40.0,2.1,0.0,4.7,58.8
藤原亜紀,11,トヨタ車体クインシーズ,14,4,19,6,4,31.6,10.5,2,1,0,3,8,0,0,4,2,1,0,50.0,1.5,0.8,12.5,50.0
藤原亜紀,12,トヨタ車体クインシーズ,14,3,7,3,0,42.9,42.9,0,0,0,1,3,0,0,1,3,0,0,,1.0,0.3,8.3,0.0
藤本果歩,01,東レアローズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤田夏未,01,トヨタ車体クインシーズ,4,29,8,2,0,25.0,25.0,0,0,0,5,112,3,6,51,0,0,0,,0.1,0.2,12.7,
藤田夏未,02,トヨタ車体クインシーズ,4,26,10,5,0,50.0,50.0,1,1,0,4,93,6,10,22,1,0,0,100.0,0.2,0.2,9.7,0.0
藤田夏未,11,トヨタ車体クインシーズ,4,18,9,3,0,33.3,33.3,0,0,0,3,53,1,3,21,1,0,0,,0.2,0.2,10.4,0.0
藤田夏未,12,トヨタ車体クインシーズ,4,8,1,0,0,0.0,0.0,0,0,0,0,26,0,0,10,0,0,0,,0.0,0.0,9.6,
衛藤智美,01,トヨタ車体クインシーズ,6,24,94,38,6,40.4,34.0,0,0,0,5,54,2,4,14,2,1,0,,1.6,0.2,8.3,50.0
衛藤智美,02,トヨタ車体クインシーズ,6,26,93,29,2,31.2,29.0,1,0,0,7,97,2,1,34,2,1,0,0.0,1.1,0.3,10.6,50.0
衛藤智美,11,トヨタ車体クインシーズ,6,11,23,10,3,43.5,30.4,0,0,0,4,29,3,1,7,0,0,0,,0.9,0.4,15.5,
衛藤智美,12,トヨタ車体クインシーズ,6,6,15,8,1,53.3,46.7,0,0,0,2,18,1,1,5,0,0,0,,1.3,0.3,11.1,
西堀育実,01,トヨタ車体クインシーズ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
辺野喜未来,02,埼玉上尾メディックス,18,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
近江あかり,01,NECレッドロケッツ,6,24,191,69,10,36.1,30.9,11,4,1,10,100,2,5,28,134,98,0,36.4,2.9,0.4,7.8,73.1
近江あかり,02,NECレッドロケッツ,6,25,153,54,8,35.3,30.1,8,2,0,6,87,1,3,26,199,144,0,25.0,2.2,0.2,7.8,72.4
近江あかり,11,NECレッドロケッツ,6,20,166,59,12,35.5,28.3,18,4,2,6,81,0,10,18,147,106,0,22.2,3.0,0.3,2.5,72.1
近江あかり,12,NECレッドロケッツ,6,10,65,19,3,29.2,24.6,3,1,0,1,39,1,2,9,63,50,0,33.3,1.9,0.1,7.1,79.4
近藤志歩,01,埼玉上尾メディックス,4,27,228,59,14,25.9,19.7,14,2,2,6,94,3,5,30,208,139,0,14.3,2.2,0.2,9.8,66.8
近藤志歩,02,埼玉上尾メディックス,4,25,234,77,12,32.9,27.8,12,1,0,4,75,2,7,18,196,115,0,8.3,3.1,0.2,6.3,58.7
近藤志歩,11,埼玉上尾メディックス,4,15,106,33,2,31.1,29.2,8,0,0,2,43,3,4,9,103,64,0,0.0,2.2,0.1,9.9,62.1
近藤志歩,12,埼玉上尾メディックス,4,7,32,10,0,31.2,31.2,2,1,0,3,16,0,2,2,29,15,0,50.0,1.4,0.4,0.0,51.7
迫田さおり,01,東レアローズ,4,26,330,127,18,38.5,33.0,81,37,7,8,91,3,2,28,0,0,0,45.7,4.9,0.3,10.4,
迫田さおり,02,東レアローズ,4,27,332,113,17,34.0,28.9,85,41,4,9,95,2,7,42,1,1,0,48.2,4.2,0.3,11.3,100.0
迫田さおり,11,東レアローズ,4,20,176,58,14,33.0,25.0,45,16,9,6,51,0,1,22,0,0,0,35.6,2.9,0.3,10.3,
迫田さおり,12,東レアローズ,4,9,55,19,4,34.5,27.3,16,7,2,3,18,0,2,5,1,1,0,43.8,2.1,0.3,4.2,100.0
遠井萌仁,01,日立リヴァーレ,12,23,186,70,12,37.6,31.2,12,5,2,5,80,2,8,22,155,96,0,41.7,3.0,0.2,6.9,61.9
遠井萌仁,02,日立リヴァーレ,12,19,118,31,10,26.3,17.8,13,1,2,4,76,1,6,24,180,122,0,7.7,1.6,0.2,7.2,67.8
遠井萌仁,11,日立リヴァーレ,12,18,108,39,7,36.1,29.6,7,0,0,3,73,3,11,23,120,79,0,0.0,2.2,0.2,8.2,65.8
遠井萌仁,12,日立リヴァーレ,12,8,36,11,1,30.6,27.8,3,2,0,2,33,0,1,10,61,35,0,66.7,1.4,0.2,6.8,57.4
野本梨佳,01,久光製薬スプリングス,8,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
野本梨佳,02,久光製薬スプリングス,8,9,11,3,2,27.3,9.1,3,1,1,0,1,0,0,0,0,0,0,33.3,0.3,0.0,0.0,
野村明日香,01,東レアローズ,13,14,21,7,0,33.3,33.3,0,0,0,7,41,3,5,16,2,2,0,,0.5,0.5,14.0,100.0
野村明日香,02,東レアローズ,13,22,52,18,3,34.6,28.8,0,0,0,3,64,0,2,25,5,3,0,,0.8,0.1,9.0,60.0
野村明日香,11,東レアローズ,13,4,7,1,1,14.3,0.0,0,0,0,1,5,0,1,2,1,0,0,,0.2,0.2,5.0,0.0
野村明日香,12,東レアローズ,13,2,0,0,0,,,0,0,0,0,3,1,1,1,0,0,0,,0.0,0.0,33.3,
金田修佳,01,岡山シーガルズ,18,5,32,10,2,31.2,25.0,0,0,0,1,11,0,1,4,16,8,0,,2.0,0.2,6.8,50.0
金田修佳,02,岡山シーガルズ,18,15,61,19,4,31.1,24.6,1,0,0,0,25,0,0,7,31,19,0,0.0,1.3,0.0,7.0,61.3
鈴木裕子,01,デンソーエアリービーズ,6,27,11,3,0,27.3,27.3,0,0,0,5,67,1,3,6,1,0,0,,0.1,0.2,2.6,0.0
鈴木裕子,02,デンソーエアリービーズ,6,26,6,1,0,16.7,16.7,0,0,0,2,57,1,3,9,0,0,0,,0.0,0.1,4.4,
鈴木裕子,11,デンソーエアリービーズ,6,18,13,5,2,38.5,23.1,0,0,0,1,51,0,2,21,1,0,0,,0.3,0.1,9.3,0.0
鈴木裕子,12,デンソーエアリービーズ,6,8,2,0,0,0.0,0.0,0,0,0,0,31,0,2,5,0,0,0,,0.0,0.0,2.4,
鍋谷友理枝,01,デンソーエアリービーズ,15,27,152,59,6,38.8,34.9,6,1,0,10,118,4,6,41,153,85,0,16.7,2.2,0.4,10.8,55.6
鍋谷友理枝,02,デンソーエアリービーズ,15,27,229,78,9,34.1,30.1,4,0,0,6,100,3,7,35,137,71,0,0.0,2.9,0.2,10.0,51.8
鍋谷友理枝,11,デンソーエアリービーズ,15,18,86,27,2,31.4,29.1,9,3,1,6,71,2,5,25,87,51,0,33.3,1.5,0.3,9.9,58.6
鍋谷友理枝,12,デンソーエアリービーズ,15,8,57,18,3,31.6,26.3,5,1,1,3,36,1,2,6,36,20,0,20.0,2.2,0.4,5.6,55.6
長岡望悠,01,久光製薬スプリングス,1,25,272,122,12,44.9,40.4,74,28,6,5,69,3,8,18,2,1,0,37.8,4.9,0.2,8.0,50.0
長岡望悠,02,久光製薬スプリングス,1,26,337,140,12,41.5,38.0,92,32,4,10,74,1,4,23,2,2,0,34.8,5.4,0.4,7.8,100.0
長岡望悠,11,久光製薬スプリングス,1,19,198,90,10,45.5,40.4,59,26,2,3,64,1,2,22,4,2,0,44.1,4.7,0.2,9.4,50.0
長岡望悠,12,久光製薬スプリングス,1,8,76,41,4,53.9,48.7,20,7,2,2,28,1,3,8,0,0,0,35.0,5.1,0.2,8.0,
関李香,01,岡山シーガルズ,4,15,56,22,0,39.3,39.3,0,0,0,3,32,0,1,10,2,1,0,,1.5,0.2,7.0,50.0
関李香,02,岡山シーガルズ,4,7,22,11,2,50.0,40.9,0,0,0,1,14,0,0,2,1,1,0,,1.6,0.1,3.6,100.0
関李香,11,岡山シーガルズ,4,7,19,9,2,47.4,36.8,0,0,0,1,9,0,3,3,0,0,0,,1.3,0.1,0.0,
関李香,12,岡山シーガルズ,4,4,10,5,0,50.0,50.0,0,0,0,0,9,0,0,5,0,0,0,,1.2,0.0,13.9,
関舞,01,埼玉上尾メディックス,8,8,0,0,0,,,0,0,0,0,2,0,0,1,19,15,0,,0.0,0.0,12.5,78.9
関舞,02,埼玉上尾メディックス,8,8,0,0,0,,,0,0,0,0,6,0,1,0,17,10,0,,0.0,0.0,-4.2,58.8
関舞,11,埼玉上尾メディックス,8,18,0,0,0,,,0,0,0,0,0,0,0,0,68,49,0,,0.0,0.0,,72.1
関舞,12,埼玉上尾メディックス,8,9,0,0,0,,,0,0,0,0,0,0,0,0,46,36,0,,0.0,0.0,,78.3
青柳京古,01,埼玉上尾メディックス,11,7,12,5,1,41.7,33.3,0,0,0,0,11,0,0,6,0,0,0,,0.7,0.0,13.6,
青柳京古,02,埼玉上尾メディックス,11,14,46,18,1,39.1,37.0,0,0,0,1,24,0,1,9,2,1,0,,1.3,0.1,8.3,50.0
青柳京古,11,埼玉上尾メディックス,11,8,39,11,2,28.2,23.1,1,0,0,4,22,0,4,9,0,0,0,0.0,1.4,0.5,5.7,
青柳京古,12,埼玉上尾メディックス,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
香野晶子,01,岡山シーガルズ,11,12,52,15,0,28.8,28.8,0,0,0,2,24,1,2,4,3,2,0,,1.2,0.2,6.2,66.7
香野晶子,02,岡山シーガルズ,11,3,5,3,0,60.0,60.0,0,0,0,0,6,0,1,1,0,0,0,,1.0,0.0,0.0,
香野晶子,11,岡山シーガルズ,11,5,3,1,0,33.3,33.3,0,0,0,0,3,0,0,2,0,0,0,,0.2,0.0,16.7,
香野晶子,12,岡山シーガルズ,11,3,11,5,1,45.5,36.4,0,0,0,1,7,0,2,1,2,0,0,,1.7,0.3,-3.6,0.0
高田ありさ,01,東レアローズ,2,26,213,83,18,39.0,30.5,2,0,0,5,86,1,12,23,177,104,0,0.0,3.2,0.2,4.4,58.8
高田ありさ,02,東レアローズ,2,27,233,81,14,34.8,28.8,5,0,0,9,84,0,7,30,201,135,0,0.0,3.0,0.3,6.8,67.2
高田ありさ,11,東レアローズ,2,19,153,48,13,31.4,22.9,1,0,0,3,52,1,5,15,93,62,0,0.0,2.5,0.2,6.7,66.7
高田ありさ,12,東レアローズ,2,9,85,28,5,32.9,27.1,0,0,0,2,29,0,3,7,56,46,0,,3.1,0.2,3.4,82.1
高野由里加,02,岡山シーガルズ,21,3,6,2,0,33.3,33.3,0,0,0,0,3,0,0,2,1,1,0,,0.7,0.0,16.7,100.0
鳥越未玖,01,NECレッドロケッツ,13,20,0,0,0,,,0,0,0,0,19,0,3,8,42,25,0,,0.0,0.0,6.6,59.5
鳥越未玖,02,NECレッドロケッツ,13,23,0,0,0,,,0,0,0,0,11,0,2,5,39,25,0,,0.0,0.0,6.8,64.1
鳥越未玖,11,NECレッドロケッツ,13,16,0,0,0,,,0,0,0,0,21,0,2,5,29,22,0,,0.0,0.0,3.6,75.9
鳥越未玖,12,NECレッドロケッツ,13,10,0,0,0,,,0,0,0,0,10,0,1,1,15,12,0,,0.0,0.0,0.0,80.0
黒河亜紀,01,岡山シーガルズ,19,1,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
黒河亜紀,02,岡山シーガルズ,19,1,5,2,2,40.0,0.0,2,0,2,0,1,0,0,0,4,1,0,0.0,2.0,0.0,0.0,25.0
