名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
森谷史佳,2015-01,久光製薬スプリングス,14,21,7,7,27,110,42,2,38.2,36.4,2,0,0,12,87,4,5,35,19,15,0,58,0.0,1.56,0.44,13.2,78.9
森谷史佳,2015-02,久光製薬スプリングス,14,10,9,3,17,71,27,3,38.0,33.8,0,0,0,5,39,1,6,14,16,10,0,33,,1.59,0.29,7.7,62.5
橋本涼加,2014-11,デンソーエアリービーズ,14,3,15,0,11,24,8,1,33.3,29.2,0,0,0,4,10,0,1,4,1,0,0,12,,0.73,0.36,7.5,0.0
橋本涼加,2014-12,デンソーエアリービーズ,14,4,4,1,1,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
橋本涼加,2015-01,デンソーエアリービーズ,14,10,17,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
橋本涼加,2015-02,デンソーエアリービーズ,14,13,14,3,7,13,2,1,15.4,7.7,0,0,0,3,10,0,0,3,0,0,0,5,,0.29,0.43,7.5,
比金桃子,2015-01,トヨタ車体クインシーズ,18,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
比金桃子,2015-02,トヨタ車体クインシーズ,18,2,6,0,2,1,1,0,100.0,100.0,0,0,0,0,3,0,0,1,0,0,0,1,,0.5,0.0,8.3,
水田祐未,2014-11,久光製薬スプリングス,5,15,6,5,21,94,40,6,42.6,36.2,0,0,0,11,57,0,2,17,10,4,0,51,,1.9,0.52,6.6,40.0
水田祐未,2014-12,久光製薬スプリングス,5,5,3,1,8,34,13,0,38.2,38.2,0,0,0,1,25,0,0,10,3,3,0,14,,1.62,0.12,10.0,100.0
水田祐未,2015-01,久光製薬スプリングス,5,9,3,3,2,13,4,0,30.8,30.8,0,0,0,0,3,0,1,2,0,0,0,4,,2.0,0.0,8.3,
水田祐未,2015-02,久光製薬スプリングス,5,10,7,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
泉夏子,2015-02,岡山シーガルズ,55,14,8,4,13,15,6,0,40.0,40.0,0,0,0,0,17,1,5,2,15,6,0,7,,0.46,0.0,1.5,40.0
泉岡未来,2014-11,デンソーエアリービーズ,1,3,15,0,9,66,20,7,30.3,19.7,4,1,2,1,36,1,5,14,0,0,0,22,25.0,2.22,0.11,9.0,
泉岡未来,2014-12,デンソーエアリービーズ,1,4,4,1,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
泉岡未来,2015-01,デンソーエアリービーズ,1,10,17,2,2,5,1,0,20.0,20.0,0,0,0,0,2,0,1,1,0,0,0,1,,0.5,0.0,0.0,
泉岡未来,2015-02,デンソーエアリービーズ,1,13,14,3,4,4,1,0,25.0,25.0,0,0,0,0,2,0,0,0,0,0,0,1,,0.25,0.0,0.0,
浅津ゆうこ,2014-11,岡山シーガルズ,6,15,3,5,18,159,64,4,40.3,37.7,6,1,2,5,53,2,2,13,68,35,0,71,16.7,3.56,0.28,9.0,51.5
浅津ゆうこ,2014-12,岡山シーガルズ,6,3,3,1,6,56,19,2,33.9,30.4,9,1,1,2,26,0,1,6,23,13,0,21,11.1,3.17,0.33,4.8,56.5
浅津ゆうこ,2015-01,岡山シーガルズ,6,10,17,2,26,188,57,4,30.3,28.2,12,3,0,3,69,1,0,19,79,44,0,61,25.0,2.19,0.12,8.3,55.7
浅津ゆうこ,2015-02,岡山シーガルズ,6,17,9,5,25,217,86,15,39.6,32.7,19,6,2,4,73,1,1,19,103,53,0,91,31.6,3.44,0.16,7.5,51.5
渡邊久惠,2015-01,日立リヴァーレ,9,2,6,0,4,9,1,0,11.1,11.1,1,0,0,0,4,0,1,1,0,0,0,1,0.0,0.25,0.0,0.0,
渡邊久惠,2015-02,日立リヴァーレ,9,4,7,1,7,49,12,1,24.5,22.4,8,1,0,0,23,1,2,8,38,20,0,13,12.5,1.71,0.0,10.9,52.6
熊本比奈,2014-12,トヨタ車体クインシーズ,2,2,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
熊本比奈,2015-02,トヨタ車体クインシーズ,2,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
熊谷桜子,2014-11,岡山シーガルズ,15,15,3,5,8,0,0,0,,,0,0,0,0,8,1,0,1,1,1,0,1,,0.0,0.0,15.6,100.0
熊谷桜子,2014-12,岡山シーガルズ,15,3,3,1,3,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
熊谷桜子,2015-01,岡山シーガルズ,15,0,6,0,6,1,1,0,100.0,100.0,0,0,0,0,13,0,1,6,0,0,0,1,,0.17,0.0,9.6,
熊谷桜子,2015-02,岡山シーガルズ,15,10,6,3,6,1,0,0,0.0,0.0,0,0,0,0,5,0,1,2,0,0,0,0,,0.0,0.0,5.0,
狩野舞子,2015-01,久光製薬スプリングス,11,3,2,1,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
狩野舞子,2015-02,久光製薬スプリングス,11,2,6,0,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
田代佳奈美,2014-11,東レアローズ,7,6,14,1,19,5,2,0,40.0,40.0,0,0,0,5,30,1,1,11,0,0,0,8,,0.11,0.26,11.7,
田代佳奈美,2014-12,東レアローズ,7,3,6,0,8,1,1,0,100.0,100.0,0,0,0,0,19,0,3,7,0,0,0,1,,0.12,0.0,5.3,
田代佳奈美,2015-01,東レアローズ,7,18,8,5,24,8,3,0,37.5,37.5,1,0,0,2,78,1,7,31,1,0,0,6,0.0,0.12,0.08,9.0,0.0
田代佳奈美,2015-02,東レアローズ,7,14,13,4,24,6,4,0,66.7,66.7,0,0,0,2,12,1,1,3,1,1,0,7,,0.17,0.08,12.5,100.0
白垣里紗,2014-11,NECレッドロケッツ,9,12,8,3,20,174,61,8,35.1,30.5,17,3,2,9,43,0,5,20,105,67,0,70,17.6,3.05,0.45,8.7,63.8
白垣里紗,2014-12,NECレッドロケッツ,9,6,4,2,10,88,38,4,43.2,38.6,8,5,1,1,29,0,6,9,46,28,0,39,62.5,3.8,0.1,2.6,60.9
白垣里紗,2015-01,NECレッドロケッツ,9,14,10,4,24,207,63,11,30.4,25.1,26,7,4,6,74,2,3,25,117,65,0,71,26.9,2.62,0.25,10.1,55.6
白垣里紗,2015-02,NECレッドロケッツ,9,14,11,4,25,280,101,8,36.1,33.2,43,17,1,10,87,3,5,28,101,42,0,114,39.5,4.04,0.4,10.1,41.6
皆本明日香,2014-12,埼玉上尾メディックス,16,5,4,1,6,38,8,4,21.1,10.5,2,0,0,3,12,0,2,3,24,15,0,11,0.0,1.33,0.5,2.1,62.5
皆本明日香,2015-01,埼玉上尾メディックス,16,2,6,0,3,4,0,0,0.0,0.0,0,0,0,0,4,1,1,0,3,3,0,1,,0.0,0.0,18.8,100.0
皆本明日香,2015-02,埼玉上尾メディックス,16,9,4,3,7,40,8,1,20.0,17.5,0,0,0,1,24,1,0,8,26,11,0,10,,1.14,0.14,12.5,42.3
真柴咲紀,2014-11,デンソーエアリービーズ,7,3,15,0,12,0,0,0,,,0,0,0,0,16,0,1,8,14,9,0,0,,0.0,0.0,10.9,64.3
真柴咲紀,2014-12,デンソーエアリービーズ,7,4,4,1,5,0,0,0,,,0,0,0,0,7,0,1,1,11,7,0,0,,0.0,0.0,0.0,63.6
真柴咲紀,2015-01,デンソーエアリービーズ,7,10,17,2,25,0,0,0,,,0,0,0,0,40,0,4,13,23,17,0,0,,0.0,0.0,5.6,73.9
真柴咲紀,2015-02,デンソーエアリービーズ,7,13,14,3,23,0,0,0,,,0,0,0,0,31,3,2,10,34,24,0,3,,0.0,0.0,16.1,70.6
石井優希,2014-11,久光製薬スプリングス,6,15,6,5,21,210,76,8,36.2,32.4,25,8,2,12,73,3,6,24,155,90,0,91,32.0,3.62,0.57,10.3,58.1
石井優希,2014-12,久光製薬スプリングス,6,5,3,1,8,84,32,5,38.1,32.1,5,3,0,3,23,0,3,10,64,46,0,35,60.0,4.0,0.38,7.6,71.9
石井優希,2015-01,久光製薬スプリングス,6,21,7,7,22,213,78,12,36.6,31.0,23,5,2,7,75,3,7,22,174,111,0,88,21.7,3.55,0.32,9.0,63.8
石井優希,2015-02,久光製薬スプリングス,6,14,12,4,26,255,90,12,35.3,30.6,19,4,1,12,85,1,4,22,209,138,0,103,21.1,3.46,0.46,6.5,66.0
石井里沙,2014-11,デンソーエアリービーズ,5,3,15,0,18,92,21,2,22.8,20.7,9,2,0,6,64,2,0,20,165,98,0,29,22.2,1.17,0.33,10.9,59.4
石井里沙,2014-12,デンソーエアリービーズ,5,4,4,1,8,72,23,6,31.9,23.6,0,0,0,4,21,0,0,6,67,44,0,27,,2.88,0.5,7.1,65.7
石井里沙,2015-01,デンソーエアリービーズ,5,10,17,2,27,229,62,16,27.1,20.1,0,0,0,3,74,2,4,29,171,102,0,67,,2.3,0.11,11.1,59.6
石井里沙,2015-02,デンソーエアリービーズ,5,13,14,3,27,169,45,10,26.6,20.7,4,1,1,5,100,3,6,38,185,119,0,53,25.0,1.67,0.19,11.0,64.3
石橋里紗,2014-11,久光製薬スプリングス,23,15,6,5,12,0,0,0,,,0,0,0,0,22,1,3,8,0,0,0,1,,0.0,0.0,10.2,
石橋里紗,2014-12,久光製薬スプリングス,23,5,3,1,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
石橋里紗,2015-01,久光製薬スプリングス,23,21,7,7,8,0,0,0,,,0,0,0,0,11,1,0,3,0,0,0,1,,0.0,0.0,15.9,
石橋里紗,2015-02,久光製薬スプリングス,23,14,12,4,12,43,17,0,39.5,39.5,0,0,0,0,23,0,5,10,4,3,0,17,,1.42,0.0,5.4,75.0
石田小枝,2014-11,日立リヴァーレ,13,5,5,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石田小枝,2014-12,日立リヴァーレ,13,6,4,2,1,0,0,0,,,0,0,0,0,3,0,0,3,0,0,0,0,,0.0,0.0,25.0,
石田小枝,2015-01,日立リヴァーレ,13,9,16,1,9,0,0,0,,,0,0,0,0,13,0,1,5,1,1,0,0,,0.0,0.0,7.7,100.0
石田小枝,2015-02,日立リヴァーレ,13,7,17,2,14,0,0,0,,,0,0,0,0,21,1,2,6,0,0,0,1,,0.0,0.0,9.5,
秋山美幸,2014-11,NECレッドロケッツ,7,12,8,3,5,2,1,0,50.0,50.0,0,0,0,0,7,0,1,1,0,0,0,1,,0.2,0.0,0.0,
秋山美幸,2014-12,NECレッドロケッツ,7,6,4,2,4,1,1,0,100.0,100.0,0,0,0,2,6,0,0,0,0,0,0,3,,0.25,0.5,0.0,
秋山美幸,2015-01,NECレッドロケッツ,7,14,10,4,22,3,2,0,66.7,66.7,0,0,0,1,35,1,2,7,0,0,0,4,,0.09,0.05,6.4,
秋山美幸,2015-02,NECレッドロケッツ,7,14,11,4,23,5,4,0,80.0,80.0,0,0,0,2,54,0,1,14,0,0,0,6,,0.17,0.09,6.0,
竹内あか里,2014-11,トヨタ車体クインシーズ,11,0,3,0,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
竹内彩,2014-11,トヨタ車体クインシーズ,17,8,10,2,12,56,15,2,26.8,23.2,0,0,0,0,8,1,0,1,2,1,0,16,,1.25,0.0,15.6,50.0
竹内彩,2014-12,トヨタ車体クインシーズ,17,2,6,0,6,33,13,2,39.4,33.3,1,1,0,1,11,0,1,4,6,5,0,14,100.0,2.17,0.17,6.8,83.3
竹内彩,2015-01,トヨタ車体クインシーズ,17,12,18,3,9,61,21,3,34.4,29.5,10,1,2,0,23,1,1,3,25,16,0,22,10.0,2.33,0.0,6.5,64.0
竹内彩,2015-02,トヨタ車体クインシーズ,17,8,18,1,17,105,33,6,31.4,25.7,3,0,0,2,31,3,2,6,19,16,0,38,0.0,1.94,0.12,12.9,84.2
竹田江里,2014-11,埼玉上尾メディックス,5,1,3,0,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
竹田江里,2015-01,埼玉上尾メディックス,5,12,8,4,4,0,0,0,,,0,0,0,0,9,0,2,6,0,0,0,0,,0.0,0.0,11.1,
竹田江里,2015-02,埼玉上尾メディックス,5,6,2,2,3,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,0,,0.0,0.0,16.7,
竹田沙希,2014-11,トヨタ車体クインシーズ,1,8,10,2,17,166,53,10,31.9,25.9,1,1,0,5,65,0,1,30,138,86,0,58,100.0,3.12,0.29,11.2,62.3
竹田沙希,2014-12,トヨタ車体クインシーズ,1,2,6,0,8,85,26,3,30.6,27.1,1,0,0,5,25,0,0,8,66,45,0,31,0.0,3.25,0.62,8.0,68.2
竹田沙希,2015-01,トヨタ車体クインシーズ,1,12,18,3,29,239,77,9,32.2,28.5,12,0,1,5,80,2,1,24,181,124,0,84,0.0,2.66,0.17,9.7,68.5
竹田沙希,2015-02,トヨタ車体クインシーズ,1,7,15,1,19,185,56,9,30.3,25.4,3,0,0,7,50,0,1,18,132,101,0,63,0.0,2.95,0.37,8.5,76.5
筒井さやか,2014-11,久光製薬スプリングス,20,15,6,5,21,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
筒井さやか,2014-12,久光製薬スプリングス,20,5,3,1,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
筒井さやか,2015-01,久光製薬スプリングス,20,21,7,7,28,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
筒井さやか,2015-02,久光製薬スプリングス,20,14,12,4,23,0,0,0,,,0,0,0,0,0,0,0,0,36,26,0,0,,0.0,0.0,,72.2
細川絢加,2014-11,日立リヴァーレ,1,8,11,2,8,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
細川絢加,2014-12,日立リヴァーレ,1,6,4,2,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
細川絢加,2015-01,日立リヴァーレ,1,11,19,1,11,3,2,0,66.7,66.7,0,0,0,0,7,0,0,2,0,0,0,2,,0.18,0.0,7.1,
細川絢加,2015-02,日立リヴァーレ,1,7,17,2,5,5,5,0,100.0,100.0,0,0,0,0,12,0,0,2,2,0,0,5,,1.0,0.0,4.2,0.0
荒木夕貴,2014-11,埼玉上尾メディックス,19,9,9,2,9,49,15,4,30.6,22.4,4,0,0,1,19,1,1,6,44,22,0,17,0.0,1.67,0.11,11.8,50.0
荒木夕貴,2014-12,埼玉上尾メディックス,19,5,4,1,3,7,1,0,14.3,14.3,0,0,0,0,1,0,0,1,2,1,0,1,,0.33,0.0,25.0,50.0
荒木夕貴,2015-01,埼玉上尾メディックス,19,14,14,4,23,157,39,12,24.8,17.2,8,0,1,7,78,3,2,32,93,60,0,49,0.0,1.7,0.3,13.5,64.5
荒木夕貴,2015-02,埼玉上尾メディックス,19,16,9,5,23,171,55,10,32.2,26.3,12,2,2,7,78,1,4,27,161,93,0,63,16.7,2.39,0.3,8.7,57.8
荒木絵里香,2014-11,埼玉上尾メディックス,12,8,6,2,14,69,35,3,50.7,46.4,0,0,0,14,47,4,1,13,5,3,0,53,,2.5,1.0,14.9,60.0
荒木絵里香,2014-12,埼玉上尾メディックス,12,5,4,1,9,38,20,3,52.6,44.7,0,0,0,5,36,2,1,10,3,2,0,27,,2.22,0.56,11.8,66.7
荒木絵里香,2015-01,埼玉上尾メディックス,12,14,14,4,28,151,62,5,41.1,37.7,0,0,0,25,87,3,9,26,8,5,0,90,,2.21,0.89,8.3,62.5
荒木絵里香,2015-02,埼玉上尾メディックス,12,16,9,5,25,142,64,7,45.1,40.1,0,0,0,17,89,7,2,37,20,10,0,88,,2.56,0.68,17.7,50.0
藤原亜紀,2014-11,トヨタ車体クインシーズ,14,8,10,2,4,19,6,4,31.6,10.5,2,1,0,3,8,0,0,4,2,1,0,9,50.0,1.5,0.75,12.5,50.0
藤原亜紀,2014-12,トヨタ車体クインシーズ,14,2,6,0,3,7,3,0,42.9,42.9,0,0,0,1,3,0,0,1,3,0,0,4,,1.0,0.33,8.3,0.0
藤原亜紀,2015-01,トヨタ車体クインシーズ,14,12,18,3,7,43,17,4,39.5,30.2,11,4,1,0,14,1,0,3,17,12,0,18,36.4,2.43,0.0,12.5,70.6
藤原亜紀,2015-02,トヨタ車体クインシーズ,14,8,18,1,12,84,25,5,29.8,23.8,5,2,0,0,16,0,1,4,17,10,0,25,40.0,2.08,0.0,4.7,58.8
藤本果歩,2015-01,東レアローズ,17,6,7,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤田夏未,2014-11,トヨタ車体クインシーズ,4,8,10,2,18,9,3,0,33.3,33.3,0,0,0,3,53,1,3,21,1,0,0,7,,0.17,0.17,10.4,0.0
藤田夏未,2014-12,トヨタ車体クインシーズ,4,2,6,0,8,1,0,0,0.0,0.0,0,0,0,0,26,0,0,10,0,0,0,0,,0.0,0.0,9.6,
藤田夏未,2015-01,トヨタ車体クインシーズ,4,12,18,3,29,8,2,0,25.0,25.0,0,0,0,5,112,3,6,51,0,0,0,10,,0.07,0.17,12.7,
藤田夏未,2015-02,トヨタ車体クインシーズ,4,8,18,1,26,10,5,0,50.0,50.0,1,1,0,4,93,6,10,22,1,0,0,15,100.0,0.19,0.15,9.7,0.0
衛藤智美,2014-11,トヨタ車体クインシーズ,6,8,10,2,11,23,10,3,43.5,30.4,0,0,0,4,29,3,1,7,0,0,0,17,,0.91,0.36,15.5,
衛藤智美,2014-12,トヨタ車体クインシーズ,6,2,6,0,6,15,8,1,53.3,46.7,0,0,0,2,18,1,1,5,0,0,0,11,,1.33,0.33,11.1,
衛藤智美,2015-01,トヨタ車体クインシーズ,6,12,18,3,24,94,38,6,40.4,34.0,0,0,0,5,54,2,4,14,2,1,0,45,,1.58,0.21,8.3,50.0
衛藤智美,2015-02,トヨタ車体クインシーズ,6,8,18,1,26,93,29,2,31.2,29.0,1,0,0,7,97,2,1,34,2,1,0,38,0.0,1.12,0.27,10.6,50.0
西堀育実,2015-01,トヨタ車体クインシーズ,10,3,2,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
辺野喜未来,2015-02,埼玉上尾メディックス,18,4,4,1,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
近江あかり,2014-11,NECレッドロケッツ,6,12,8,3,20,166,59,12,35.5,28.3,18,4,2,6,81,0,10,18,147,106,0,65,22.2,2.95,0.3,2.5,72.1
近江あかり,2014-12,NECレッドロケッツ,6,6,4,2,10,65,19,3,29.2,24.6,3,1,0,1,39,1,2,9,63,50,0,21,33.3,1.9,0.1,7.1,79.4
近江あかり,2015-01,NECレッドロケッツ,6,14,10,4,24,191,69,10,36.1,30.9,11,4,1,10,100,2,5,28,134,98,0,81,36.4,2.88,0.42,7.8,73.1
近江あかり,2015-02,NECレッドロケッツ,6,14,11,4,25,153,54,8,35.3,30.1,8,2,0,6,87,1,3,26,199,144,0,61,25.0,2.16,0.24,7.8,72.4
近藤志歩,2014-11,埼玉上尾メディックス,4,9,9,2,15,106,33,2,31.1,29.2,8,0,0,2,43,3,4,9,103,64,0,38,0.0,2.2,0.13,9.9,62.1
近藤志歩,2014-12,埼玉上尾メディックス,4,5,4,1,7,32,10,0,31.2,31.2,2,1,0,3,16,0,2,2,29,15,0,13,50.0,1.43,0.43,0.0,51.7
近藤志歩,2015-01,埼玉上尾メディックス,4,14,14,4,27,228,59,14,25.9,19.7,14,2,2,6,94,3,5,30,208,139,0,68,14.3,2.19,0.22,9.8,66.8
近藤志歩,2015-02,埼玉上尾メディックス,4,16,9,5,25,234,77,12,32.9,27.8,12,1,0,4,75,2,7,18,196,115,0,83,8.3,3.08,0.16,6.3,58.7
迫田さおり,2014-11,東レアローズ,4,6,14,1,20,176,58,14,33.0,25.0,45,16,9,6,51,0,1,22,0,0,0,64,35.6,2.9,0.3,10.3,
迫田さおり,2014-12,東レアローズ,4,3,6,0,9,55,19,4,34.5,27.3,16,7,2,3,18,0,2,5,1,1,0,22,43.8,2.11,0.33,4.2,100.0
迫田さおり,2015-01,東レアローズ,4,18,8,5,26,330,127,18,38.5,33.0,81,37,7,8,91,3,2,28,0,0,0,138,45.7,4.88,0.31,10.4,
迫田さおり,2015-02,東レアローズ,4,14,13,4,27,332,113,17,34.0,28.9,85,41,4,9,95,2,7,42,1,1,0,124,48.2,4.19,0.33,11.3,100.0
遠井萌仁,2014-11,日立リヴァーレ,12,8,11,2,18,108,39,7,36.1,29.6,7,0,0,3,73,3,11,23,120,79,0,45,0.0,2.17,0.17,8.2,65.8
遠井萌仁,2014-12,日立リヴァーレ,12,6,4,2,8,36,11,1,30.6,27.8,3,2,0,2,33,0,1,10,61,35,0,13,66.7,1.38,0.25,6.8,57.4
遠井萌仁,2015-01,日立リヴァーレ,12,11,19,1,23,186,70,12,37.6,31.2,12,5,2,5,80,2,8,22,155,96,0,77,41.7,3.04,0.22,6.9,61.9
遠井萌仁,2015-02,日立リヴァーレ,12,7,17,2,19,118,31,10,26.3,17.8,13,1,2,4,76,1,6,24,180,122,0,36,7.7,1.63,0.21,7.2,67.8
野本梨佳,2015-01,久光製薬スプリングス,8,18,7,6,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
野本梨佳,2015-02,久光製薬スプリングス,8,14,12,4,9,11,3,2,27.3,9.1,3,1,1,0,1,0,0,0,0,0,0,3,33.3,0.33,0.0,0.0,
野村明日香,2014-11,東レアローズ,13,6,14,1,4,7,1,1,14.3,0.0,0,0,0,1,5,0,1,2,1,0,0,2,,0.25,0.25,5.0,0.0
野村明日香,2014-12,東レアローズ,13,3,6,0,2,0,0,0,,,0,0,0,0,3,1,1,1,0,0,0,1,,0.0,0.0,33.3,
野村明日香,2015-01,東レアローズ,13,18,8,5,14,21,7,0,33.3,33.3,0,0,0,7,41,3,5,16,2,2,0,17,,0.5,0.5,14.0,100.0
野村明日香,2015-02,東レアローズ,13,14,13,4,22,52,18,3,34.6,28.8,0,0,0,3,64,0,2,25,5,3,0,21,,0.82,0.14,9.0,60.0
金田修佳,2015-01,岡山シーガルズ,18,3,4,1,5,32,10,2,31.2,25.0,0,0,0,1,11,0,1,4,16,8,0,11,,2.0,0.2,6.8,50.0
金田修佳,2015-02,岡山シーガルズ,18,17,9,5,15,61,19,4,31.1,24.6,1,0,0,0,25,0,0,7,31,19,0,19,0.0,1.27,0.0,7.0,61.3
鈴木裕子,2014-11,デンソーエアリービーズ,6,3,15,0,18,13,5,2,38.5,23.1,0,0,0,1,51,0,2,21,1,0,0,6,,0.28,0.06,9.3,0.0
鈴木裕子,2014-12,デンソーエアリービーズ,6,4,4,1,8,2,0,0,0.0,0.0,0,0,0,0,31,0,2,5,0,0,0,0,,0.0,0.0,2.4,
鈴木裕子,2015-01,デンソーエアリービーズ,6,10,17,2,27,11,3,0,27.3,27.3,0,0,0,5,67,1,3,6,1,0,0,9,,0.11,0.19,2.6,0.0
鈴木裕子,2015-02,デンソーエアリービーズ,6,13,14,3,26,6,1,0,16.7,16.7,0,0,0,2,57,1,3,9,0,0,0,4,,0.04,0.08,4.4,
鍋谷友理枝,2014-11,デンソーエアリービーズ,15,3,15,0,18,86,27,2,31.4,29.1,9,3,1,6,71,2,5,25,87,51,0,35,33.3,1.5,0.33,9.9,58.6
鍋谷友理枝,2014-12,デンソーエアリービーズ,15,4,4,1,8,57,18,3,31.6,26.3,5,1,1,3,36,1,2,6,36,20,0,22,20.0,2.25,0.38,5.6,55.6
鍋谷友理枝,2015-01,デンソーエアリービーズ,15,10,17,2,27,152,59,6,38.8,34.9,6,1,0,10,118,4,6,41,153,85,0,73,16.7,2.19,0.37,10.8,55.6
鍋谷友理枝,2015-02,デンソーエアリービーズ,15,13,14,3,27,229,78,9,34.1,30.1,4,0,0,6,100,3,7,35,137,71,0,87,0.0,2.89,0.22,10.0,51.8
長岡望悠,2014-11,久光製薬スプリングス,1,15,6,5,19,198,90,10,45.5,40.4,59,26,2,3,64,1,2,22,4,2,0,94,44.1,4.74,0.16,9.4,50.0
長岡望悠,2014-12,久光製薬スプリングス,1,5,3,1,8,76,41,4,53.9,48.7,20,7,2,2,28,1,3,8,0,0,0,44,35.0,5.12,0.25,8.0,
長岡望悠,2015-01,久光製薬スプリングス,1,21,7,7,25,272,122,12,44.9,40.4,74,28,6,5,69,3,8,18,2,1,0,130,37.8,4.88,0.2,8.0,50.0
長岡望悠,2015-02,久光製薬スプリングス,1,14,12,4,26,337,140,12,41.5,38.0,92,32,4,10,74,1,4,23,2,2,0,151,34.8,5.38,0.38,7.8,100.0
関李香,2014-11,岡山シーガルズ,4,15,3,5,7,19,9,2,47.4,36.8,0,0,0,1,9,0,3,3,0,0,0,10,,1.29,0.14,0.0,
関李香,2014-12,岡山シーガルズ,4,3,3,1,4,10,5,0,50.0,50.0,0,0,0,0,9,0,0,5,0,0,0,5,,1.25,0.0,13.9,
関李香,2015-01,岡山シーガルズ,4,10,17,2,15,56,22,0,39.3,39.3,0,0,0,3,32,0,1,10,2,1,0,25,,1.47,0.2,7.0,50.0
関李香,2015-02,岡山シーガルズ,4,14,7,4,7,22,11,2,50.0,40.9,0,0,0,1,14,0,0,2,1,1,0,12,,1.57,0.14,3.6,100.0
関舞,2014-11,埼玉上尾メディックス,8,9,9,2,18,0,0,0,,,0,0,0,0,0,0,0,0,68,49,0,0,,0.0,0.0,,72.1
関舞,2014-12,埼玉上尾メディックス,8,5,4,1,9,0,0,0,,,0,0,0,0,0,0,0,0,46,36,0,0,,0.0,0.0,,78.3
関舞,2015-01,埼玉上尾メディックス,8,2,9,0,8,0,0,0,,,0,0,0,0,2,0,0,1,19,15,0,0,,0.0,0.0,12.5,78.9
関舞,2015-02,埼玉上尾メディックス,8,16,9,5,8,0,0,0,,,0,0,0,0,6,0,1,0,17,10,0,0,,0.0,0.0,-4.2,58.8
青柳京古,2014-11,埼玉上尾メディックス,11,9,9,2,8,39,11,2,28.2,23.1,1,0,0,4,22,0,4,9,0,0,0,15,0.0,1.38,0.5,5.7,
青柳京古,2014-12,埼玉上尾メディックス,11,5,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
青柳京古,2015-01,埼玉上尾メディックス,11,14,14,4,7,12,5,1,41.7,33.3,0,0,0,0,11,0,0,6,0,0,0,5,,0.71,0.0,13.6,
青柳京古,2015-02,埼玉上尾メディックス,11,16,9,5,14,46,18,1,39.1,37.0,0,0,0,1,24,0,1,9,2,1,0,19,,1.29,0.07,8.3,50.0
香野晶子,2014-11,岡山シーガルズ,11,15,3,5,5,3,1,0,33.3,33.3,0,0,0,0,3,0,0,2,0,0,0,1,,0.2,0.0,16.7,
香野晶子,2014-12,岡山シーガルズ,11,3,3,1,3,11,5,1,45.5,36.4,0,0,0,1,7,0,2,1,2,0,0,6,,1.67,0.33,-3.6,0.0
香野晶子,2015-01,岡山シーガルズ,11,7,16,1,12,52,15,0,28.8,28.8,0,0,0,2,24,1,2,4,3,2,0,18,,1.25,0.17,6.2,66.7
