名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
橋本涼加,2015-12,デンソーエアリービーズ,14,5,11,1,13,36,11,2,30.6,25.0,0,0,0,1,21,0,1,6,0,0,0,12,,0.85,0.08,6.0,
橋本涼加,2016-01,デンソーエアリービーズ,14,8,12,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
橋本直子,2015-10,日立リヴァーレ,4,7,7,2,7,1,1,0,100.0,100.0,0,0,0,0,8,0,1,2,0,0,0,1,,0.14,0.0,3.1,
橋本直子,2015-11,日立リヴァーレ,4,17,14,5,11,0,0,0,,,0,0,0,0,17,0,1,6,0,0,0,0,,0.0,0.0,7.4,
橋本直子,2015-12,日立リヴァーレ,4,11,5,3,6,0,0,0,,,0,0,0,0,10,1,0,3,0,0,0,1,,0.0,0.0,17.5,
橋本直子,2016-01,日立リヴァーレ,4,11,9,3,15,3,2,0,66.7,66.7,0,0,0,0,27,2,1,10,0,0,0,4,,0.13,0.0,15.7,
比金桃子,2015-10,トヨタ車体クインシーズ,18,8,9,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
比金桃子,2015-11,トヨタ車体クインシーズ,18,10,20,1,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
比金桃子,2015-12,トヨタ車体クインシーズ,18,6,10,2,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
比金桃子,2016-01,トヨタ車体クインシーズ,18,12,10,4,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
水田祐未,2015-10,久光製薬スプリングス,5,9,7,3,16,36,15,0,41.7,41.7,0,0,0,8,33,0,0,13,6,6,0,23,,0.94,0.5,9.8,100.0
水田祐未,2015-11,久光製薬スプリングス,5,18,13,4,31,92,34,1,37.0,35.9,0,0,0,11,59,0,2,17,2,2,0,45,,1.1,0.35,6.4,100.0
水田祐未,2015-12,久光製薬スプリングス,5,12,3,4,15,55,25,0,45.5,45.5,0,0,0,4,51,1,1,20,1,1,0,30,,1.67,0.27,11.3,100.0
水田祐未,2016-01,久光製薬スプリングス,5,14,8,4,21,53,19,2,35.8,32.1,0,0,0,3,40,3,2,8,6,4,0,25,,0.9,0.14,11.2,66.7
泉夏子,2015-10,岡山シーガルズ,55,8,8,2,13,65,26,4,40.0,33.8,5,1,0,4,24,1,3,7,25,13,0,31,20.0,2.0,0.31,8.3,52.0
泉夏子,2015-11,岡山シーガルズ,55,14,15,4,26,147,57,7,38.8,34.0,14,3,2,3,64,2,7,21,63,39,0,62,21.4,2.19,0.12,8.6,61.9
泉夏子,2015-12,岡山シーガルズ,55,8,9,1,15,56,14,4,25.0,17.9,6,1,2,2,33,1,3,7,40,30,0,17,16.7,0.93,0.13,6.1,75.0
泉夏子,2016-01,岡山シーガルズ,55,10,12,2,18,84,37,2,44.0,41.7,7,1,0,7,40,3,3,15,61,35,0,47,14.3,2.06,0.39,15.0,57.4
浅津ゆうこ,2015-10,岡山シーガルズ,6,8,8,2,15,78,30,6,38.5,30.8,6,1,1,2,27,1,0,11,26,11,0,33,16.7,2.0,0.13,13.9,42.3
浅津ゆうこ,2015-11,岡山シーガルズ,6,14,15,4,27,114,43,2,37.7,36.0,5,1,2,4,36,1,1,12,40,15,0,48,20.0,1.59,0.15,10.4,37.5
浅津ゆうこ,2015-12,岡山シーガルズ,6,8,9,1,15,82,22,5,26.8,20.7,8,1,2,4,28,2,0,9,24,13,0,28,12.5,1.47,0.27,15.2,54.2
浅津ゆうこ,2016-01,岡山シーガルズ,6,10,12,2,22,113,45,8,39.8,32.7,8,1,1,8,40,2,1,14,35,18,0,55,12.5,2.05,0.36,13.1,51.4
渡邊久惠,2015-10,日立リヴァーレ,9,7,7,2,14,146,54,9,37.0,30.8,37,10,3,5,44,3,3,11,41,18,0,62,27.0,3.86,0.36,11.4,43.9
渡邊久惠,2015-11,日立リヴァーレ,9,17,14,5,26,311,95,13,30.5,26.4,56,16,1,8,83,2,5,36,3,1,0,105,28.6,3.65,0.31,11.7,33.3
渡邊久惠,2015-12,日立リヴァーレ,9,11,5,3,16,189,66,11,34.9,29.1,28,9,3,4,52,1,1,22,8,4,0,71,32.1,4.12,0.25,12.0,50.0
渡邊久惠,2016-01,日立リヴァーレ,9,11,9,3,20,257,88,13,34.2,29.2,34,9,1,2,62,0,5,32,7,3,0,90,26.5,4.4,0.1,10.9,42.9
熊本比奈,2015-10,トヨタ車体クインシーズ,2,8,9,1,4,15,5,0,33.3,33.3,0,0,0,1,7,0,0,4,15,5,0,6,,1.25,0.25,14.3,33.3
熊本比奈,2015-11,トヨタ車体クインシーズ,2,10,20,1,14,43,18,2,41.9,37.2,0,0,0,1,33,0,1,8,89,40,0,19,,1.29,0.07,5.3,44.9
熊本比奈,2015-12,トヨタ車体クインシーズ,2,6,10,2,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
熊本比奈,2016-01,トヨタ車体クインシーズ,2,12,10,4,1,3,1,0,33.3,33.3,0,0,0,0,0,0,0,0,1,0,0,1,,1.0,0.0,,0.0
田代佳奈美,2015-10,東レアローズ,7,12,2,4,14,6,2,0,33.3,33.3,0,0,0,4,64,1,4,27,2,0,0,7,,0.14,0.29,10.5,0.0
田代佳奈美,2015-11,東レアローズ,7,16,11,4,26,10,6,0,60.0,60.0,0,0,0,5,95,4,5,33,0,0,0,15,,0.23,0.19,11.6,
田代佳奈美,2015-12,東レアローズ,7,9,5,3,13,7,3,0,42.9,42.9,2,0,0,1,40,2,3,17,0,0,0,6,0.0,0.23,0.08,13.8,
田代佳奈美,2016-01,東レアローズ,7,18,7,6,22,11,6,0,54.5,54.5,0,0,0,6,75,1,7,30,2,0,0,13,,0.27,0.27,9.0,0.0
田原愛里,2015-10,デンソーエアリービーズ,17,7,10,2,8,0,0,0,,,0,0,0,0,6,1,0,2,0,0,0,1,,0.0,0.0,25.0,
田原愛里,2015-11,デンソーエアリービーズ,17,11,16,3,13,4,2,0,50.0,50.0,0,0,0,1,33,3,2,12,0,0,0,6,,0.15,0.08,16.7,
田原愛里,2015-12,デンソーエアリービーズ,17,5,11,1,9,0,0,0,,,0,0,0,0,13,0,3,3,0,0,0,0,,0.0,0.0,0.0,
田原愛里,2016-01,デンソーエアリービーズ,17,8,12,2,13,3,1,0,33.3,33.3,0,0,0,0,21,0,2,5,0,0,0,1,,0.08,0.0,3.6,
白井美沙紀,2015-10,東レアローズ,19,12,2,4,2,1,0,0,0.0,0.0,0,0,0,0,6,0,0,2,0,0,0,0,,0.0,0.0,8.3,
白井美沙紀,2015-11,東レアローズ,19,16,11,4,4,0,0,0,,,0,0,0,1,10,1,1,4,0,0,0,2,,0.0,0.25,17.5,
白井美沙紀,2015-12,東レアローズ,19,9,5,3,3,0,0,0,,,0,0,0,0,11,1,3,3,0,0,0,1,,0.0,0.0,9.1,
白井美沙紀,2016-01,東レアローズ,19,18,7,6,14,5,1,0,20.0,20.0,0,0,0,0,22,1,3,9,0,0,0,2,,0.07,0.0,11.4,
白垣里紗,2015-10,NECレッドロケッツ,1,7,10,1,16,139,44,11,31.7,23.7,36,16,4,3,57,2,1,23,2,1,0,49,44.4,2.75,0.19,13.2,50.0
白垣里紗,2015-11,NECレッドロケッツ,1,17,11,5,28,305,106,23,34.8,27.2,54,10,6,8,124,6,4,45,5,1,0,120,18.5,3.79,0.29,13.1,20.0
白垣里紗,2015-12,NECレッドロケッツ,1,5,12,0,17,128,41,3,32.0,29.7,7,1,0,5,71,3,2,34,61,24,0,49,14.3,2.41,0.29,15.5,39.3
白垣里紗,2016-01,NECレッドロケッツ,1,8,14,2,22,155,48,9,31.0,25.2,6,1,0,9,69,1,5,27,100,40,0,58,16.7,2.18,0.41,9.4,40.0
石井優希,2015-10,久光製薬スプリングス,6,9,7,3,16,143,56,6,39.2,35.0,7,5,0,8,62,3,2,22,157,103,0,67,71.4,3.5,0.5,12.9,65.6
石井優希,2015-11,久光製薬スプリングス,6,18,13,4,31,379,136,14,35.9,32.2,21,6,2,13,99,2,5,40,363,229,0,151,28.6,4.39,0.42,10.9,63.1
石井優希,2015-12,久光製薬スプリングス,6,12,3,4,15,141,51,8,36.2,30.5,9,2,1,4,63,3,3,27,179,114,0,58,22.2,3.4,0.27,14.3,63.7
石井優希,2016-01,久光製薬スプリングス,6,14,8,4,18,214,62,10,29.0,24.3,3,1,0,7,55,3,6,23,200,128,0,72,33.3,3.44,0.39,13.2,64.0
石井里沙,2015-10,デンソーエアリービーズ,5,7,10,2,17,55,22,3,40.0,34.5,1,0,0,10,43,0,2,14,35,19,0,32,0.0,1.29,0.59,7.0,54.3
石井里沙,2015-11,デンソーエアリービーズ,5,11,16,3,27,85,29,3,34.1,30.6,2,0,0,7,83,3,1,28,65,30,0,39,0.0,1.07,0.26,11.7,46.2
石井里沙,2015-12,デンソーエアリービーズ,5,5,11,1,16,42,12,2,28.6,23.8,1,0,0,3,55,2,1,9,100,48,0,17,0.0,0.75,0.19,7.3,48.0
石井里沙,2016-01,デンソーエアリービーズ,5,8,12,2,20,64,21,1,32.8,31.2,2,0,0,4,82,4,0,30,51,17,0,29,0.0,1.05,0.2,14.0,33.3
石橋里紗,2015-10,久光製薬スプリングス,23,9,7,3,10,0,0,0,,,0,0,0,0,18,0,0,4,0,0,0,0,,0.0,0.0,5.6,
石橋里紗,2015-11,久光製薬スプリングス,23,15,13,3,11,0,0,0,,,0,0,0,0,11,0,2,3,0,0,0,0,,0.0,0.0,2.3,
石橋里紗,2015-12,久光製薬スプリングス,23,12,3,4,6,0,0,0,,,0,0,0,0,15,4,0,7,0,0,0,4,,0.0,0.0,38.3,
石橋里紗,2016-01,久光製薬スプリングス,23,14,8,4,12,0,0,0,,,0,0,0,0,16,0,1,9,0,0,0,0,,0.0,0.0,12.5,
石田瑞穂,2015-10,デンソーエアリービーズ,22,7,10,2,15,109,33,6,30.3,24.8,12,0,1,4,57,2,4,25,54,29,0,39,0.0,2.2,0.27,12.7,53.7
石田瑞穂,2015-11,デンソーエアリービーズ,22,11,16,3,27,245,68,12,27.8,22.9,6,1,1,6,96,3,2,38,50,32,0,77,16.7,2.52,0.22,12.5,64.0
石田瑞穂,2015-12,デンソーエアリービーズ,22,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石田瑞穂,2016-01,デンソーエアリービーズ,22,8,12,2,20,209,73,16,34.9,27.3,42,10,5,6,84,4,9,26,4,2,0,83,23.8,3.65,0.3,9.8,50.0
竹内あか里,2015-10,トヨタ車体クインシーズ,11,8,9,1,11,0,0,0,,,0,0,0,0,15,0,1,9,0,0,0,0,,0.0,0.0,13.3,
竹内あか里,2015-11,トヨタ車体クインシーズ,11,10,20,1,22,0,0,0,,,0,0,0,0,25,1,1,8,0,0,0,1,,0.0,0.0,11.0,
竹内あか里,2015-12,トヨタ車体クインシーズ,11,6,10,2,11,0,0,0,,,0,0,0,0,13,1,1,5,0,0,0,1,,0.0,0.0,15.4,
竹内あか里,2016-01,トヨタ車体クインシーズ,11,12,10,4,19,58,15,3,25.9,20.7,0,0,0,6,63,2,4,20,6,6,0,23,,0.79,0.32,9.5,100.0
竹内彩,2015-10,トヨタ車体クインシーズ,7,8,9,1,6,40,12,2,30.0,25.0,2,0,0,0,19,0,2,6,13,5,0,12,0.0,2.0,0.0,5.3,38.5
竹内彩,2015-11,トヨタ車体クインシーズ,7,10,20,1,4,10,1,0,10.0,10.0,1,0,0,0,2,0,0,0,8,5,0,1,0.0,0.25,0.0,0.0,62.5
竹内彩,2015-12,トヨタ車体クインシーズ,7,6,10,2,2,2,0,1,0.0,-50.0,0,0,0,0,0,0,0,0,5,1,0,0,,0.0,0.0,,20.0
竹内彩,2016-01,トヨタ車体クインシーズ,7,3,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
竹田江里,2015-11,埼玉上尾メディックス,5,7,9,1,4,0,0,0,,,0,0,0,0,6,1,0,4,0,0,0,1,,0.0,0.0,33.3,
竹田江里,2015-12,埼玉上尾メディックス,5,6,5,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
竹田江里,2016-01,埼玉上尾メディックス,5,2,12,0,4,0,0,0,,,0,0,0,0,5,1,2,0,0,0,0,1,,0.0,0.0,10.0,
竹田沙希,2015-10,トヨタ車体クインシーズ,1,8,9,1,15,44,14,0,31.8,31.8,0,0,0,1,21,0,1,6,40,27,0,15,,0.93,0.07,6.0,67.5
竹田沙希,2015-11,トヨタ車体クインシーズ,1,6,12,0,16,110,35,7,31.8,25.5,0,0,0,5,36,2,1,11,123,69,0,42,,2.19,0.31,12.5,56.1
竹田沙希,2015-12,トヨタ車体クインシーズ,1,6,10,2,12,29,15,0,51.7,51.7,0,0,0,2,21,0,3,13,47,26,0,17,,1.25,0.17,11.9,55.3
竹田沙希,2016-01,トヨタ車体クインシーズ,1,12,10,4,20,144,48,5,33.3,29.9,0,0,0,0,77,3,4,32,124,87,0,51,,2.4,0.0,13.0,70.2
竹田麻衣,2015-10,岡山シーガルズ,9,6,2,2,1,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
篠原沙耶香,2015-11,NECレッドロケッツ,17,6,2,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
篠原沙耶香,2015-12,NECレッドロケッツ,17,4,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
荒木夕貴,2015-10,埼玉上尾メディックス,19,6,11,1,13,72,16,5,22.2,15.3,3,1,0,3,36,1,1,13,85,35,0,20,33.3,1.23,0.23,11.1,41.2
荒木夕貴,2015-11,埼玉上尾メディックス,19,13,16,2,21,130,34,8,26.2,20.0,7,0,0,4,44,1,2,15,94,47,0,39,0.0,1.62,0.19,9.7,50.0
荒木夕貴,2015-12,埼玉上尾メディックス,19,7,8,2,15,114,39,8,34.2,27.2,2,0,0,1,40,2,3,17,93,41,0,42,0.0,2.6,0.07,13.8,44.1
荒木夕貴,2016-01,埼玉上尾メディックス,19,7,16,1,19,90,29,5,32.2,26.7,0,0,0,4,64,4,4,27,123,43,0,37,,1.53,0.21,15.2,35.0
荒木絵里香,2015-10,埼玉上尾メディックス,12,6,11,1,17,78,34,8,43.6,33.3,0,0,0,9,54,2,1,23,6,4,0,45,,2.0,0.53,13.9,66.7
荒木絵里香,2015-11,埼玉上尾メディックス,12,13,16,2,29,118,57,10,48.3,39.8,0,0,0,30,99,8,4,49,11,5,0,95,,1.97,1.03,19.4,45.5
荒木絵里香,2015-12,埼玉上尾メディックス,12,7,8,2,15,60,21,6,35.0,25.0,0,0,0,13,55,4,3,26,1,0,0,38,,1.4,0.87,17.7,0.0
荒木絵里香,2016-01,埼玉上尾メディックス,12,7,16,1,23,118,57,11,48.3,39.0,0,0,0,25,62,1,5,33,1,0,0,83,,2.48,1.09,12.9,0.0
藤田夏未,2015-10,トヨタ車体クインシーズ,4,8,9,1,17,3,1,0,33.3,33.3,0,0,0,2,56,3,4,22,0,0,0,6,,0.06,0.12,13.4,
藤田夏未,2015-11,トヨタ車体クインシーズ,4,10,20,1,30,10,6,0,60.0,60.0,0,0,0,1,102,4,7,38,2,0,0,11,,0.2,0.03,11.5,0.0
藤田夏未,2015-12,トヨタ車体クインシーズ,4,6,10,2,16,3,2,0,66.7,66.7,0,0,0,0,51,3,2,18,1,0,0,5,,0.12,0.0,13.7,0.0
藤田夏未,2016-01,トヨタ車体クインシーズ,4,12,10,4,22,4,2,0,50.0,50.0,0,0,0,1,78,8,3,37,1,0,0,11,,0.09,0.05,21.2,0.0
衛藤智美,2015-10,トヨタ車体クインシーズ,6,8,9,1,17,40,17,1,42.5,40.0,0,0,0,6,70,3,1,32,11,6,0,26,,1.0,0.35,15.4,54.5
衛藤智美,2015-11,トヨタ車体クインシーズ,6,10,20,1,30,81,32,1,39.5,38.3,0,0,0,6,108,3,2,31,12,10,0,41,,1.07,0.2,9.5,83.3
衛藤智美,2015-12,トヨタ車体クインシーズ,6,6,10,2,16,27,12,3,44.4,33.3,1,1,0,1,51,3,1,16,2,1,0,16,100.0,0.75,0.06,13.2,50.0
衛藤智美,2016-01,トヨタ車体クインシーズ,6,12,10,4,14,6,3,0,50.0,50.0,0,0,0,1,34,1,0,13,0,0,0,5,,0.21,0.07,12.5,
辻彩乃,2015-11,トヨタ車体クインシーズ,20,4,8,1,3,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
辻彩乃,2016-01,トヨタ車体クインシーズ,20,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
近江あかり,2015-10,NECレッドロケッツ,6,7,10,1,17,100,43,7,43.0,36.0,9,2,0,5,63,3,1,27,153,96,0,51,22.2,2.53,0.29,15.1,62.7
近江あかり,2015-11,NECレッドロケッツ,6,17,11,5,28,161,58,9,36.0,30.4,5,1,1,6,113,6,3,29,180,110,0,70,20.0,2.07,0.21,11.1,61.1
近江あかり,2015-12,NECレッドロケッツ,6,5,12,0,10,23,13,2,56.5,47.8,0,0,0,0,25,0,2,8,20,11,0,13,,1.3,0.0,6.0,55.0
近江あかり,2016-01,NECレッドロケッツ,6,8,14,2,15,10,2,0,20.0,20.0,0,0,0,0,6,0,0,2,32,17,0,2,,0.13,0.0,8.3,53.1
近藤志歩,2015-10,埼玉上尾メディックス,4,6,11,1,14,68,17,1,25.0,23.5,4,0,0,2,34,0,2,6,70,37,0,19,0.0,1.21,0.14,2.9,52.9
近藤志歩,2015-11,埼玉上尾メディックス,4,13,16,2,24,123,37,6,30.1,25.2,2,0,0,3,45,2,3,12,145,67,0,42,0.0,1.54,0.12,9.4,46.2
近藤志歩,2015-12,埼玉上尾メディックス,4,7,8,2,13,115,31,6,27.0,21.7,4,2,0,1,36,0,1,12,105,60,0,32,50.0,2.38,0.08,7.6,57.1
近藤志歩,2016-01,埼玉上尾メディックス,4,7,16,1,22,132,37,7,28.0,22.7,4,1,0,2,51,1,2,17,177,87,0,40,25.0,1.68,0.09,9.3,49.2
迫田さおり,2015-10,東レアローズ,4,12,2,4,14,157,62,9,39.5,33.8,24,13,4,4,52,2,1,27,0,0,0,68,54.2,4.43,0.29,16.3,
迫田さおり,2015-11,東レアローズ,4,16,11,4,27,297,101,26,34.0,25.3,46,16,6,3,70,2,5,19,0,0,0,106,34.8,3.74,0.11,7.9,
迫田さおり,2015-12,東レアローズ,4,9,5,3,14,146,67,5,45.9,42.5,28,13,0,3,35,1,0,14,0,0,0,71,46.4,4.79,0.21,12.9,
迫田さおり,2016-01,東レアローズ,4,18,7,6,25,307,125,19,40.7,34.5,73,37,6,8,57,1,6,20,0,0,0,134,50.7,5.0,0.32,7.9,
遠井萌仁,2015-10,日立リヴァーレ,12,7,7,2,10,44,11,2,25.0,20.5,3,0,1,0,26,2,4,13,73,44,0,13,0.0,1.1,0.0,16.3,60.3
遠井萌仁,2015-11,日立リヴァーレ,12,17,14,5,22,121,44,7,36.4,30.6,9,3,1,8,59,1,3,22,223,125,0,53,33.3,2.0,0.36,9.7,56.1
遠井萌仁,2015-12,日立リヴァーレ,12,11,5,3,16,89,27,1,30.3,29.2,2,0,1,7,51,0,4,25,147,87,0,34,0.0,1.69,0.44,10.3,59.2
遠井萌仁,2016-01,日立リヴァーレ,12,11,9,3,18,97,41,6,42.3,36.1,3,1,1,2,45,0,4,14,130,81,0,43,33.3,2.28,0.11,5.6,62.3
野本梨佳,2015-10,久光製薬スプリングス,8,9,7,3,9,39,15,3,38.5,30.8,1,0,0,0,5,0,1,0,34,17,0,15,0.0,1.67,0.0,-5.0,50.0
野本梨佳,2015-11,久光製薬スプリングス,8,18,13,4,13,29,10,0,34.5,34.5,2,0,0,2,5,0,1,3,6,4,0,12,0.0,0.77,0.15,10.0,66.7
野本梨佳,2015-12,久光製薬スプリングス,8,12,3,4,11,33,9,3,27.3,18.2,1,1,0,3,8,0,0,7,3,3,0,12,100.0,0.82,0.27,21.9,100.0
野本梨佳,2016-01,久光製薬スプリングス,8,14,8,4,19,75,30,6,40.0,32.0,0,0,0,2,23,2,0,6,58,31,0,34,,1.58,0.11,15.2,53.4
野村明日香,2015-10,東レアローズ,13,12,2,4,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
野村明日香,2015-11,東レアローズ,13,16,11,4,9,2,0,0,0.0,0.0,0,0,0,0,5,0,0,1,0,0,0,0,,0.0,0.0,5.0,
野村明日香,2015-12,東レアローズ,13,9,5,3,7,7,3,1,42.9,28.6,0,0,0,2,20,1,2,9,0,0,0,6,,0.43,0.29,13.8,
野村明日香,2016-01,東レアローズ,13,12,4,4,4,0,0,0,,,0,0,0,0,7,0,0,3,0,0,0,0,,0.0,0.0,10.7,
金森晴香,2015-10,久光製薬スプリングス,21,9,7,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
金森晴香,2015-11,久光製薬スプリングス,21,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
金森晴香,2016-01,久光製薬スプリングス,21,3,0,1,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
金田修佳,2015-10,岡山シーガルズ,18,8,8,2,15,137,47,6,34.3,29.9,2,1,0,1,45,0,1,12,110,66,0,48,50.0,3.13,0.07,6.1,60.0
金田修佳,2015-11,岡山シーガルズ,18,14,15,4,25,162,46,5,28.4,25.3,3,0,0,3,65,2,2,23,154,83,0,51,0.0,1.84,0.12,11.2,53.9
金田修佳,2015-12,岡山シーガルズ,18,8,9,1,15,88,26,7,29.5,21.6,1,0,0,1,41,2,1,12,80,38,0,29,0.0,1.73,0.07,11.6,47.5
金田修佳,2016-01,岡山シーガルズ,18,10,12,2,16,59,13,4,22.0,15.3,0,0,0,1,25,1,2,8,46,24,0,15,,0.81,0.06,10.0,52.2
鈴木裕子,2015-10,デンソーエアリービーズ,6,6,7,2,3,1,0,0,0.0,0.0,0,0,0,1,3,0,0,2,0,0,0,1,,0.0,0.33,16.7,
鈴木裕子,2015-12,デンソーエアリービーズ,6,2,6,0,3,1,0,1,0.0,-100.0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
鈴木裕子,2016-01,デンソーエアリービーズ,6,8,12,2,11,1,0,0,0.0,0.0,0,0,0,0,9,0,0,1,0,0,0,0,,0.0,0.0,2.8,
鍋谷友理枝,2015-10,デンソーエアリービーズ,15,7,10,2,17,111,42,5,37.8,33.3,3,1,0,6,83,3,6,32,101,64,0,51,33.3,2.47,0.35,11.4,63.4
鍋谷友理枝,2015-11,デンソーエアリービーズ,15,11,16,3,27,189,80,9,42.3,37.6,2,0,0,15,90,3,4,36,196,115,0,98,0.0,2.96,0.56,12.2,58.7
鍋谷友理枝,2015-12,デンソーエアリービーズ,15,5,11,1,16,123,38,9,30.9,23.6,6,0,1,7,56,3,4,24,131,79,0,48,0.0,2.38,0.44,14.3,60.3
鍋谷友理枝,2016-01,デンソーエアリービーズ,15,8,12,2,20,187,66,12,35.3,28.9,12,2,0,9,66,3,3,31,197,89,0,78,16.7,3.3,0.45,15.2,45.2
長岡望悠,2015-10,久光製薬スプリングス,1,9,7,3,16,175,80,8,45.7,41.1,45,21,2,4,36,0,2,14,7,3,0,84,46.7,5.0,0.25,8.3,42.9
長岡望悠,2015-11,久光製薬スプリングス,1,18,13,4,30,361,128,29,35.5,27.4,91,33,10,14,90,3,8,19,15,10,0,145,36.3,4.27,0.47,6.4,66.7
長岡望悠,2015-12,久光製薬スプリングス,1,12,3,4,15,184,76,5,41.3,38.6,50,23,0,3,43,2,7,12,1,1,0,81,46.0,5.07,0.2,7.6,100.0
長岡望悠,2016-01,久光製薬スプリングス,1,14,8,4,22,288,133,19,46.2,39.6,105,46,7,13,77,1,8,23,3,3,0,147,43.8,6.05,0.59,6.2,100.0
間橋香織,2015-10,日立リヴァーレ,1,1,3,0,3,18,4,3,22.2,5.6,3,0,2,0,4,0,1,1,2,0,0,4,0.0,1.33,0.0,0.0,0.0
青柳京古,2015-10,埼玉上尾メディックス,11,5,8,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
青柳京古,2015-11,埼玉上尾メディックス,11,12,13,2,7,19,8,1,42.1,36.8,1,0,0,0,8,1,0,2,1,0,0,9,0.0,1.14,0.0,18.8,0.0
青柳京古,2015-12,埼玉上尾メディックス,11,7,8,2,5,26,5,3,19.2,7.7,5,1,0,2,5,0,0,2,0,0,0,7,20.0,1.0,0.4,10.0,
青柳京古,2016-01,埼玉上尾メディックス,11,7,16,1,6,17,3,3,17.6,0.0,2,0,0,1,2,0,0,1,0,0,0,4,0.0,0.5,0.17,12.5,
須藤みゆき,2015-10,日立リヴァーレ,13,6,4,2,5,0,0,0,,,0,0,0,0,7,0,3,4,0,0,0,0,,0.0,0.0,3.6,
須藤みゆき,2015-11,日立リヴァーレ,13,7,7,2,8,0,0,0,,,0,0,0,0,13,0,4,3,0,0,0,0,,0.0,0.0,-1.9,
香野晶子,2015-10,岡山シーガルズ,11,8,8,2,11,21,13,1,61.9,57.1,0,0,0,2,29,0,1,15,0,0,0,15,,1.18,0.18,12.1,
香野晶子,2015-11,岡山シーガルズ,11,14,15,4,26,96,35,6,36.5,30.2,0,0,0,11,78,9,1,27,1,0,0,55,,1.35,0.42,19.9,0.0
香野晶子,2015-12,岡山シーガルズ,11,8,9,1,17,61,20,1,32.8,31.1,0,0,0,9,56,3,1,25,1,1,0,32,,1.18,0.53,16.1,100.0
香野晶子,2016-01,岡山シーガルズ,11,10,12,2,19,61,26,3,42.6,37.7,0,0,0,7,69,3,3,27,2,1,0,36,,1.37,0.37,13.0,50.0
高橋沙織,2015-10,トヨタ車体クインシーズ,3,8,9,1,17,111,44,5,39.6,35.1,21,9,2,6,61,1,6,19,141,76,0,51,42.9,2.59,0.35,7.0,53.9
高橋沙織,2015-11,トヨタ車体クインシーズ,3,10,20,1,30,242,98,13,40.5,35.1,30,13,3,11,89,4,6,33,193,103,0,113,43.3,3.27,0.37,12.1,53.4
高橋沙織,2015-12,トヨタ車体クインシーズ,3,6,10,2,14,89,35,9,39.3,29.2,18,9,3,3,51,3,1,24,97,44,0,41,50.0,2.5,0.21,17.2,45.4
高橋沙織,2016-01,トヨタ車体クインシーズ,3,6,5,2,2,5,2,1,40.0,20.0,1,0,1,0,1,0,0,1,0,0,0,2,0.0,1.0,0.0,25.0,
高田ありさ,2015-10,東レアローズ,2,12,2,4,14,98,27,10,27.6,17.3,0,0,0,3,58,4,4,22,58,31,0,34,,1.93,0.21,14.7,53.4
高田ありさ,2015-11,東レアローズ,2,16,11,4,19,116,42,12,36.2,25.9,1,0,0,4,67,1,8,17,151,90,0,47,0.0,2.21,0.21,4.9,59.6
高田ありさ,2015-12,東レアローズ,2,9,5,3,14,89,34,8,38.2,29.2,0,0,0,2,48,0,4,15,133,72,0,36,,2.43,0.14,5.7,54.1
高田ありさ,2016-01,東レアローズ,2,18,7,6,25,186,71,11,38.2,32.3,1,0,0,5,95,5,6,42,232,159,0,81,0.0,2.84,0.2,14.7,68.5
