試合日,月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-11-22,11,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,3,1,1,1,,伊藤優介,2,nan,nan,□,■,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,3,1.50,10,1,0,4,18.0,7,2,0,28.6,5
2015-11-22,11,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,3,1,1,2,,早川紘司,3,■,■,■,nan,nan,13,4,5,30.8,-7.7,1.33,0,0,0,-,0,-,9,0,1,3,8.3,24,15,0,62.5,4
2015-11-22,11,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,3,1,1,6,,大貫智博,4,■,■,■,■,nan,12,5,1,41.7,33.3,1.25,0,0,0,-,0,-,23,2,0,3,11.1,0,0,0,-,7
2015-11-22,11,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,3,1,1,7,,新妻知之,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-22,11,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,3,1,1,8,,西片圭佑,4,■,■,■,■,nan,40,23,2,57.5,52.5,5.75,11,5,0,45.5,2,0.50,15,2,2,3,17.0,0,0,0,-,27
2015-11-22,11,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,3,1,1,9,L,大澤満,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,21,0,80.8,0
2015-11-22,11,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,3,1,1,12,,橋本淳,4,■,■,■,■,nan,11,5,1,45.5,36.4,1.25,0,0,0,-,4,1.00,13,2,1,2,16.2,1,0,0,0.0,11
2015-11-22,11,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,3,1,1,13,,小関和樹,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,0,-,13,1,3,3,11.9,0,0,0,-,3
2015-11-22,11,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,3,1,1,16,,松本敬三,4,■,■,■,■,nan,30,16,3,53.3,43.3,4.00,2,1,0,50.0,0,-,14,1,3,7,18.2,19,13,0,68.4,17
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,2,,篠田学,3,■,■,■,nan,nan,11,3,1,27.3,18.2,1.00,0,0,0,-,0,-,7,0,0,0,0.0,17,13,0,76.5,3
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,3,,藤原裕和,3,■,■,■,nan,nan,11,6,2,54.5,36.4,2.00,0,0,0,-,1,0.33,4,0,1,1,6.2,0,0,0,-,7
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,5,,荒木優,2,■,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,2,0,0.0,0,0,0,-,0
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,6,L,古家康隆,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,10,,吉岡佳徳,2,nan,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,0,1,1,3.6,0,0,0,-,0
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,12,,大町和幸,3,■,■,■,nan,nan,11,4,1,36.4,27.3,1.33,0,0,0,-,0,-,12,1,0,2,12.5,20,16,0,80.0,5
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,13,,中野壮一朗,3,■,■,■,nan,nan,9,4,0,44.4,44.4,1.33,0,0,0,-,0,-,8,1,4,1,15.6,0,0,0,-,5
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,17,,浅野晶,3,■,■,■,nan,nan,24,11,1,45.8,41.7,3.67,10,5,1,50.0,0,-,9,0,1,1,2.8,4,3,0,75.0,11
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,18,,上田日登,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,21,L,冷水亮,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,14,0,87.5,0
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,28,,関根翔太,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,29,,大井手脩輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,33,,渡辺大亮,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,0.0,0,0,0,-,0
2015-11-22,11,千葉ZELVA,きんでんトリニティーブリッツ,0,3,0,35,,松元翔太郎,1,nan,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,1
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,1,,岡本侑,3,■,■,■,nan,nan,19,11,2,57.9,47.4,3.67,7,4,1,57.1,2,0.67,8,1,0,3,19.4,11,11,0,100.0,14
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,2,,尾松航洋,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,3,L,長濱裕,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,11,0,84.6,0
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,4,,今田善仁,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,5,L,大賀惠介,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,6,,塩大地,3,■,■,■,nan,nan,6,5,0,83.3,83.3,1.67,0,0,0,-,1,0.33,5,0,0,0,0.0,0,0,0,-,6
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,7,,田畑翔伍,3,■,■,■,nan,nan,12,8,1,66.7,58.3,2.67,2,2,0,100.0,3,1.00,14,4,4,2,32.1,15,12,0,80.0,15
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,8,,福田好秀,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-,0
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,9,,内園徹,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,10,,松本永志,3,■,■,■,nan,nan,16,7,1,43.8,37.5,2.33,7,0,0,0.0,0,-,13,0,3,0,0.0,0,0,0,-,7
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,11,,毛利光生,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,12,0,2,2,4.2,1,1,0,100.0,1
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,14,,森田有智夢,3,□,□,□,nan,nan,3,1,1,33.3,0.0,0.33,3,1,1,33.3,0,-,4,1,1,2,32.5,2,1,0,50.0,2
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,15,,小野義隆,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2015-11-22,11,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,19,,黒木隆生,3,■,■,■,nan,nan,13,6,0,46.2,46.2,2.00,0,0,0,-,4,1.33,8,0,1,2,6.2,0,0,0,-,10
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,1,,岡本侑,3,■,■,nan,nan,■,24,8,2,33.3,25.0,2.67,5,2,1,40.0,2,0.67,10,1,2,6,23.0,14,8,0,57.1,11
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,2,,尾松航洋,3,□,□,nan,nan,□,0,0,0,,,-,0,0,0,-,1,0.33,5,0,1,2,10.0,0,0,0,-,1
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,3,L,長濱裕,3,●,●,nan,nan,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,13,0,56.5,0
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,4,,今田善仁,2,nan,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,5,L,大賀惠介,3,nan,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,22,0,78.6,0
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,6,,塩大地,5,■,■,■,■,■,18,10,3,55.6,38.9,2.00,0,0,0,-,6,1.20,14,0,0,0,0.0,0,0,0,-,16
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,7,,田畑翔伍,5,■,■,■,■,■,34,9,2,26.5,20.6,1.80,0,0,0,-,5,1.00,13,0,0,6,11.5,12,8,0,66.7,14
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,8,,福田好秀,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,9,,内園徹,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,0,4,12.5,1,1,0,100.0,0
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,10,,松本永志,5,■,■,■,■,■,59,19,5,32.2,23.7,3.80,22,5,2,22.7,0,-,24,2,2,9,16.9,0,0,0,-,21
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,11,,毛利光生,2,■,nan,nan,nan,■,2,0,0,0.0,0.0,-,0,0,0,-,0,-,4,1,0,4,45.0,1,0,0,0.0,1
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,14,,森田有智夢,3,nan,□,■,■,nan,18,7,1,38.9,33.3,2.33,4,1,0,25.0,1,0.33,9,0,3,3,8.3,15,8,0,53.3,8
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,15,,小野義隆,4,□,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,0,1,1,1.9,0,0,0,-,0
2015-11-28,11,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,2,1,19,,黒木隆生,5,■,■,■,■,■,16,8,1,50.0,43.8,1.60,0,0,0,-,6,1.20,12,0,3,5,10.4,0,0,0,-,14
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,1,,渡邊徹,2,nan,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,2,L,米村尊,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,11,0,50.0,0
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,3,,松島真,5,■,■,■,■,■,3,1,0,33.3,33.3,0.20,0,0,0,-,0,-,12,0,2,3,6.2,0,0,0,-,1
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,4,,下町浩二,5,■,■,■,■,■,31,11,1,35.5,32.3,2.20,0,0,0,-,7,1.40,8,0,0,3,9.4,0,0,0,-,18
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,5,,清水久雄,5,■,■,■,■,■,19,6,1,31.6,26.3,1.20,0,0,0,-,0,-,16,0,3,3,4.7,51,32,0,62.7,6
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,6,,岩田晃祐,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,1,1,0,100.0,0
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,7,,野口将秀,5,■,■,■,■,■,95,31,6,32.6,26.3,6.20,23,7,1,30.4,3,0.60,19,1,5,6,12.1,8,4,0,50.0,35
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,8,L,丹下雅行,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,9,,河田浩忠,4,■,■,■,■,nan,23,7,2,30.4,21.7,1.75,3,1,1,33.3,0,-,10,2,2,2,21.0,10,8,0,80.0,9
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,11,,森啓汰,3,nan,nan,□,□,■,7,2,0,28.6,28.6,0.67,1,0,0,0.0,0,-,5,0,0,4,20.0,8,5,0,62.5,2
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,13,,田中佑輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,14,,久堀雄世,5,■,■,■,■,■,8,2,0,25.0,25.0,0.40,0,0,0,-,2,0.40,25,0,1,7,7.0,1,0,0,0.0,4
2015-11-28,11,奈良ドリーマーズ,きんでんトリニティーブリッツ,2,3,0,15,,山下博史,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,9,0,2,2,5.6,0,0,0,-,0
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,2,,白川佑樹,3,□,□,■,nan,nan,13,6,2,46.2,30.8,2.00,2,1,0,50.0,0,-,9,0,1,6,16.7,0,0,0,-,6
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,3,,原田将志,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0,0,-,0
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,4,,川合翔太,3,■,■,□,nan,nan,21,13,0,61.9,61.9,4.33,3,2,0,66.7,1,0.33,10,1,3,2,15.0,0,0,0,-,15
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,8,,今村雄登,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,2,0.67,9,0,2,4,11.1,0,0,0,-,3
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,9,,竹永大樹,3,■,■,■,nan,nan,14,6,3,42.9,21.4,2.00,1,1,0,100.0,2,0.67,11,0,4,2,4.5,4,1,0,25.0,8
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,10,,奥長勝之,3,■,■,■,nan,nan,15,6,0,40.0,40.0,2.00,2,1,0,50.0,0,-,13,1,1,5,15.8,30,20,0,66.7,7
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,11,,野里正幸,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,0,66.7,0
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,14,L,田渕慎一郎,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,6,0,66.7,0
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,15,,吉田政俊,3,■,■,■,nan,nan,6,3,1,50.0,33.3,1.00,0,0,0,-,2,0.67,8,1,1,4,22.5,1,1,0,100.0,6
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,16,,村田峻一,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,2,16.7,0,0,0,-,0
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,17,,壇亮太,3,■,■,■,nan,nan,11,7,0,63.6,63.6,2.33,0,0,0,-,3,1.00,8,0,1,5,15.6,0,0,0,-,10
2015-11-28,11,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,21,,中倉翼,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-28,11,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,1,,伊藤優介,2,nan,□,■,nan,nan,4,1,0,25.0,25.0,0.50,1,0,0,0.0,1,0.50,4,0,0,1,6.2,11,4,0,36.4,2
2015-11-28,11,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,2,,早川紘司,3,■,■,□,nan,nan,10,1,3,10.0,-20.0,0.33,0,0,0,-,0,-,6,0,0,2,8.3,11,5,0,45.5,1
2015-11-28,11,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,6,,大貫智博,3,■,■,■,nan,nan,8,5,0,62.5,62.5,1.67,0,0,0,-,1,0.33,9,0,0,1,2.8,1,0,0,0.0,6
2015-11-28,11,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,7,,新妻知之,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-28,11,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,8,,西片圭佑,3,■,■,■,nan,nan,25,6,2,24.0,16.0,2.00,7,2,1,28.6,0,-,7,0,1,5,17.9,14,6,0,42.9,6
2015-11-28,11,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,12,,橋本淳,3,■,■,■,nan,nan,12,3,3,25.0,0.0,1.00,0,0,0,-,1,0.33,9,1,1,4,22.2,0,0,0,-,5
2015-11-28,11,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,13,,小関和樹,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,12,0,1,3,6.2,2,0,0,0.0,1
2015-11-28,11,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,16,,松本敬三,3,■,■,■,nan,nan,20,6,5,30.0,5.0,2.00,1,0,1,0.0,0,-,5,0,1,1,5.0,18,9,0,50.0,6
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,1,,山本映樹,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,1,1,1,26.2,0,0,0,-,1
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,10,,繁田康平,2,■,■,nan,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,5,0,1,1,5.0,0,0,0,-,0
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,12,,中田雄大,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.25,21,0,0,7,8.3,0,0,0,-,1
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,13,,那須野裕進,4,■,■,■,■,nan,9,7,0,77.8,77.8,1.75,0,0,0,-,2,0.50,13,0,0,5,9.6,0,0,0,-,9
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,14,,鳥越裕喜,4,■,■,■,■,nan,41,23,4,56.1,46.3,5.75,11,4,2,36.4,1,0.25,11,0,3,6,13.6,0,0,0,-,24
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,15,,山本慎人,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,9,0,0,4,11.1,0,0,0,-,0
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,16,L,大原悠,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,19,0,73.1,0
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,19,,清水夢斗,3,nan,□,■,■,nan,4,1,0,25.0,25.0,0.33,0,0,0,-,2,0.67,4,0,0,2,12.5,0,0,0,-,3
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,21,L,前田泰樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,22,,川口喬,1,nan,nan,nan,□,nan,4,3,0,75.0,75.0,3.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,3
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,23,,米澤寛武,4,■,■,■,■,nan,21,11,1,52.4,47.6,2.75,0,0,0,-,0,-,9,0,0,5,13.9,28,17,0,60.7,11
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,24,,小林空,3,nan,■,■,■,nan,25,13,4,52.0,36.0,4.33,2,1,1,50.0,2,0.67,15,3,4,7,27.7,4,2,0,50.0,18
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,25,,新屋政樹,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-29,11,近畿クラブスフィーダ,千葉ZELVA,3,1,1,30,,濱本豊,1,■,nan,nan,nan,nan,7,3,0,42.9,42.9,3.00,1,1,0,100.0,0,-,5,0,1,1,5.0,6,1,0,16.7,3
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,3,,藤原裕和,4,■,■,■,■,nan,10,3,0,30.0,30.0,0.75,0,0,0,-,1,0.25,6,1,1,3,25.8,0,0,0,-,5
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,6,L,古家康隆,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,10,,吉岡佳徳,3,■,■,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-,0
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,12,,大町和幸,4,■,■,■,■,nan,37,11,1,29.7,27.0,2.75,2,0,0,0.0,0,-,17,1,1,7,15.0,26,14,0,53.8,12
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,13,,中野壮一朗,4,■,■,■,■,nan,16,6,3,37.5,18.8,1.50,0,0,0,-,3,0.75,8,0,1,0,0.0,0,0,0,-,9
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,17,,浅野晶,4,■,■,■,■,nan,33,9,6,27.3,9.1,2.25,11,0,5,0.0,1,0.25,9,0,1,5,13.9,25,14,0,56.0,10
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,18,,上田日登,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,21,L,冷水亮,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,9,0,56.2,0
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,28,,関根翔太,3,□,□,□,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,9,2,2,2,27.8,0,0,0,-,2
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,29,,大井手脩輔,2,nan,nan,□,■,nan,5,0,1,0.0,-20.0,-,1,0,1,0.0,0,-,4,0,0,0,0.0,19,10,0,52.6,0
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,33,,渡辺大亮,4,□,□,■,■,nan,5,2,0,40.0,40.0,0.50,0,0,0,-,0,-,8,2,2,4,32.5,0,0,0,-,4
2015-11-29,11,千葉ZELVA,近畿クラブスフィーダ,1,3,0,35,,松元翔太郎,3,■,■,■,nan,nan,12,6,1,50.0,41.7,2.00,6,2,1,33.3,0,-,6,0,0,2,8.3,0,0,0,-,6
2015-11-29,11,兵庫デルフィーノ,奈良ドリーマーズ,3,0,1,2,,白川佑樹,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2015-11-29,11,兵庫デルフィーノ,奈良ドリーマーズ,3,0,1,3,,原田将志,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-29,11,兵庫デルフィーノ,奈良ドリーマーズ,3,0,1,4,,川合翔太,3,■,■,■,nan,nan,30,7,4,23.3,10.0,2.33,9,1,3,11.1,4,1.33,15,2,3,7,23.7,0,0,0,-,13
2015-11-29,11,兵庫デルフィーノ,奈良ドリーマーズ,3,0,1,8,,今村雄登,3,■,■,■,nan,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,1,0.33,10,0,2,0,0.0,1,0,0,0.0,3
2015-11-29,11,兵庫デルフィーノ,奈良ドリーマーズ,3,0,1,9,,竹永大樹,3,■,■,■,nan,nan,22,13,0,59.1,59.1,4.33,1,1,0,100.0,2,0.67,10,0,3,1,2.5,7,3,0,42.9,15
2015-11-29,11,兵庫デルフィーノ,奈良ドリーマーズ,3,0,1,10,,奥長勝之,2,■,■,nan,nan,nan,12,5,0,41.7,41.7,2.50,0,0,0,-,1,0.50,8,2,2,1,25.6,5,2,0,40.0,8
2015-11-29,11,兵庫デルフィーノ,奈良ドリーマーズ,3,0,1,11,L,野里正幸,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-29,11,兵庫デルフィーノ,奈良ドリーマーズ,3,0,1,12,,横山雄大,2,nan,□,■,nan,nan,13,7,2,53.8,38.5,3.50,1,0,1,0.0,0,-,9,0,0,5,13.9,4,4,0,100.0,7
2015-11-29,11,兵庫デルフィーノ,奈良ドリーマーズ,3,0,1,14,L,田渕慎一郎,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,46,39,0,84.8,0
2015-11-29,11,兵庫デルフィーノ,奈良ドリーマーズ,3,0,1,15,,吉田政俊,3,■,■,■,nan,nan,5,1,1,20.0,0.0,0.33,0,0,0,-,1,0.33,16,1,2,5,12.8,0,0,0,-,3
